layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
92,v_proj,0.04510466194544621,1024,4096,4.0,5.478069242274579,-4.997117764568558,1.0230039274499663,True,0.1224040538072586,dense,-4.315171325122576,1.387850490231683,-0.9122041988818816,model.layers.6.self_attn.v_proj,1024,24.42589524597861,1024,84,0,1,0.48859741118992384,0.1224040538072586,199.5513586865384,success,0.3498629033565521,0.0487162247300148,,0,0.1224040538072586,0.04838535189628601
93,o_proj,0.029321577549951572,4096,4096,1.0,3.784802541319766,-1.5053316740295044,1.1427248243221246,True,0.4001929461956024,dense,-0.4733793938701012,2.0332620848541536,-0.3977305705107123,model.layers.6.self_attn.o_proj,4096,107.95980336025507,4096,254,8,1,0.17473405207145837,0.4001929461956024,269.7693809612714,success,0.6326080560684204,2.5136976546491496e-05,,22,0.4001929461956024,0.0907900333404541
96,gate_proj,0.008720071639755134,4096,14336,3.5,3.590981329641933,2.506341884545511,1.181206547764057,True,4.988323211669922,dense,2.759510333906065,2.7994939274449973,0.6979545852429774,model.layers.6.mlp.gate_proj,4096,630.2225337956334,4096,611,0,1,0.10481988487898812,4.988323211669922,126.33955480696612,success,2.2334554195404053,0.03995825722813606,,0,4.988323211669922,0.24640251696109772
97,up_proj,0.04097869349360117,4096,14336,3.5,5.002958746874855,1.6188122688385964,1.1920702602184967,True,2.10654616355896,dense,1.7430669356448196,2.6890416311064107,0.3235709808420473,model.layers.6.mlp.up_proj,4096,488.6992033951683,4096,655,0,1,0.15640854083970596,2.10654616355896,231.9907400317886,success,1.4513945579528809,0.041799578815698624,,0,2.10654616355896,0.19150738418102264
98,down_proj,0.012531557848714625,4096,14336,3.5,4.136085327878218,0.44196715384606355,1.1868543085375205,True,1.2789583206176758,dense,1.2159702315092171,2.679971625469669,0.1068563916868682,model.layers.6.mlp.down_proj,4096,478.5988221568987,4096,327,0,1,0.1734259149103338,1.2789583206176758,374.2098662963139,success,1.1309103965759277,0.10112886130809784,,0,1.2789583206176758,0.24423937499523163
104,q_proj,0.05586105400027336,4096,4096,1.0,4.974733158637301,2.6765707997628225,1.1031944319798808,True,3.45169997215271,dense,2.734891908013108,2.4317227082611437,0.5380330390416357,model.layers.7.self_attn.q_proj,4096,270.2232470655554,4096,19,23,1,0.9118663245284323,3.45169997215271,78.28700328697057,success,1.857875108718872,1.4256474969442934e-05,,24,3.45169997215271,0.949629545211792
105,k_proj,0.06009051231126494,1024,4096,4.0,6.8472488744880335,1.6602537904562833,0.9598258412833375,True,1.747713327407837,dense,1.7161565925093094,2.0795723762936986,0.24247019801517292,model.layers.7.self_attn.k_proj,1024,120.10812196147162,1024,15,0,1,1.5097531674681477,1.747713327407837,68.7230108496185,success,1.322011113166809,0.028937168419361115,under-trained,0,1.747713327407837,0.7401137351989746
106,v_proj,0.03906679707229352,1024,4096,4.0,6.711198017545077,-6.187330566381877,1.0234738405062325,True,0.11969023197889328,dense,-5.6651279449429985,1.4094684783858873,-0.9219412912875385,model.layers.7.self_attn.v_proj,1024,25.67251867125742,1024,42,0,1,0.8812569864040635,0.11969023197889328,214.49134358587116,success,0.3459627628326416,0.051783349364995956,under-trained,0,0.11969023197889328,0.05907002463936806
107,o_proj,0.040092037508171585,4096,4096,1.0,3.633215196857327,-1.261150472186545,1.1372471250510012,True,0.4496587812900543,dense,-0.20680737493167678,2.045738340761156,-0.34711692092376467,model.layers.7.self_attn.o_proj,4096,111.1062118810245,4096,254,8,1,0.1652226161446149,0.4496587812900543,247.09005251107277,success,0.6705660223960876,4.144755621382501e-06,,25,0.4496587812900543,0.09713481366634369
110,gate_proj,0.014771558650463729,4096,14336,3.5,3.272266395563362,2.480877983679415,1.1776341426590158,True,5.729976177215576,dense,2.7743477911588403,2.80567538926562,0.7581528163608758,model.layers.7.mlp.gate_proj,4096,639.2568482784554,4096,822,0,1,0.07925439170103364,5.729976177215576,111.56361361856409,success,2.3937368392944336,0.07187381386756897,,0,5.729976177215576,0.21676303446292877
111,up_proj,0.032275943380522865,4096,14336,3.5,4.8862405130245845,1.6807065430034953,1.1906549272557259,True,2.2078380584716797,dense,1.7842847789544152,2.685625114813186,0.34396721539258357,model.layers.7.mlp.up_proj,4096,484.86977742938325,4096,543,0,1,0.16677454331113137,2.2078380584716797,219.6129265771522,success,1.4858795404434204,0.06304225325584412,,0,2.2078380584716797,0.20428255200386047
112,down_proj,0.02049207365577499,4096,14336,3.5,4.313513151933259,0.16581864346803496,1.186986433702411,True,1.0925508737564087,dense,1.0092535786047345,2.675665766810392,0.03844166868801994,model.layers.7.mlp.down_proj,4096,473.8771488647908,4096,380,0,1,0.16997963816164852,1.0925508737564087,433.7346298900538,success,1.0452516078948975,0.08877391368150711,,0,1.0925508737564087,0.23314610123634338
118,q_proj,0.042843252460974035,4096,4096,1.0,3.747064245399358,1.973988991622718,1.1087676989515023,True,3.3636398315429688,dense,2.1095363111731373,2.416496677733611,0.526809486665829,model.layers.8.self_attn.q_proj,4096,260.91357635682573,4096,96,24,1,0.28037107049467247,3.3636398315429688,77.56882110565907,success,1.834022879600525,1.9366784442809148e-07,,27,3.3636398315429688,0.43465349078178406
119,k_proj,0.036755230846106324,1024,4096,4.0,5.743351122624102,1.3983173815675134,0.9650236733876085,True,1.751729965209961,dense,1.443471835108488,2.051298537585135,0.24346715910494965,model.layers.8.self_attn.k_proj,1024,112.53783024058794,1024,25,0,1,0.9486702245248203,1.751729965209961,64.24382323510648,success,1.3235293626785278,0.016584936529397964,,0,1.751729965209961,0.5233249068260193
120,v_proj,0.0741637095499792,1024,4096,4.0,3.565945478378234,-3.362461103113364,1.016031604296643,True,0.11404158174991608,dense,-1.912957859789555,1.4228410332784327,-0.9429367676823222,model.layers.8.self_attn.v_proj,1024,26.47530873841606,1024,278,0,1,0.15389518293621202,0.11404158174991608,232.15487133872153,success,0.33770042657852173,0.045174214988946915,,0,0.11404158174991608,0.03412710875272751
121,o_proj,0.04031686920353317,4096,4096,1.0,4.995449398451626,-2.0682184252480034,1.1357897718001682,True,0.38546016812324524,dense,-1.1061646217515404,2.0631830437859078,-0.41402049350936515,model.layers.8.self_attn.o_proj,4096,115.6599616019783,4096,108,7,1,0.3844622976215958,0.38546016812324524,300.05684417435765,success,0.620854377746582,1.4248522347770631e-05,,23,0.38546016812324524,0.1547432690858841
124,gate_proj,0.00787678102218392,4096,14336,3.5,3.613411851716934,2.645715138983526,1.1791831384422444,True,5.397505283355713,dense,2.8835183160253033,2.8031619547851943,0.732193076116247,model.layers.8.mlp.gate_proj,4096,635.5679002609104,4096,471,0,1,0.12041966167811652,5.397505283355713,117.75215898737721,success,2.3232531547546387,0.08267416805028915,,0,5.397505283355713,0.2841782569885254
125,up_proj,0.02656572226560583,4096,14336,3.5,4.902490885666598,1.5520245004926687,1.1901763363986275,True,2.072901964187622,dense,1.649331463981147,2.6925488392976895,0.3165787630590644,model.layers.8.mlp.up_proj,4096,492.6617433181964,4096,491,0,1,0.1761169482350377,2.072901964187622,237.6676523201001,success,1.4397575855255127,0.07036402821540833,,0,2.072901964187622,0.21751588582992554
126,down_proj,0.04093041962512456,4096,14336,3.5,5.95116413252325,0.30732829365168945,1.186022927777187,True,1.126267910003662,dense,0.8051786591380198,2.6827002409472533,0.051641710228110364,model.layers.8.mlp.down_proj,4096,481.6152620408684,4096,51,0,1,0.6933016527526124,1.126267910003662,427.6205135235562,success,1.0612577199935913,0.08845384418964386,,0,1.126267910003662,0.4548875093460083
132,q_proj,0.046715718017872054,4096,4096,1.0,3.395979254350013,1.4232177931752044,1.108425126920618,True,2.6247568130493164,dense,1.7716375749708644,2.3987718898695216,0.4190890716873966,model.layers.9.self_attn.q_proj,4096,250.47932823572458,4096,181,16,1,0.17809173542880152,2.6247568130493164,95.42953731577506,success,1.6201101541519165,1.3032762581133284e-05,,22,2.6247568130493164,0.31197118759155273
133,k_proj,0.04358270484673746,1024,4096,4.0,6.109636782655909,0.8076349159237491,0.9733157295383753,True,1.355783462524414,dense,0.8796694370143634,2.0496184652417795,0.13219033220051155,model.layers.9.self_attn.k_proj,1024,112.1033175715711,1024,24,0,1,1.043000240705274,1.355783462524414,82.68526698418289,success,1.1643811464309692,0.04599615931510925,under-trained,0,1.355783462524414,0.47749918699264526
134,v_proj,0.059503023688045664,1024,4096,4.0,5.35686775680648,-5.25328819055302,1.014084672378224,True,0.10455284267663956,dense,-4.230968279091513,1.3555140706369762,-0.9806641546971453,model.layers.9.self_attn.v_proj,1024,22.673265347024426,1024,84,0,1,0.47537324496376543,0.10455284267663956,216.85938676146927,success,0.3233463168144226,0.03895941004157066,,0,0.10455284267663956,0.04925757274031639
135,o_proj,0.05386910439703907,4096,4096,1.0,3.377423862932245,-1.2768786713583857,1.1326673954967483,True,0.4187329113483429,dense,0.00035483010633639427,2.0466763662887137,-0.3780629033188072,model.layers.9.self_attn.o_proj,4096,111.34644771286968,4096,265,9,1,0.1460439869643787,0.4187329113483429,265.9128162492125,success,0.6470957398414612,3.993063000962138e-05,,25,0.4187329113483429,0.09734396636486053
138,gate_proj,0.008668812683695237,4096,14336,3.5,3.416597011477165,2.590746489526477,1.1772901034934875,True,5.731690406799316,dense,2.7647364344448606,2.7955516746209645,0.7582827242497553,model.layers.9.mlp.gate_proj,4096,624.527655415237,4096,592,0,1,0.0993215253529997,5.731690406799316,108.9604656026746,success,2.394094944000244,0.07460721582174301,,0,5.731690406799316,0.2513480484485626
