layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
90,q_proj,0.025127652141201384,4096,4096,1.0,3.8359769732669156,2.2778477725071227,1.1116633258943598,True,3.9247467517852783,dense,2.3594674088347545,2.4397989239265336,0.5938116386989649,model.layers.6.self_attn.q_proj,4096,275.2953805013408,4096,117,26,1,0.2621861639268982,3.9247467517852783,70.1434762322219,success,1.9810973405838013,3.2185459986067144e-06,,27,3.9247467517852783,0.4169798791408539
91,k_proj,0.030060309354397352,1024,4096,4.0,5.136661342628368,1.541491706934584,0.973433792596958,True,1.9957035779953003,dense,1.5840822127974317,2.08318930241317,0.300096035948872,model.layers.6.self_attn.k_proj,1024,121.11259300354868,1024,34,0,1,0.709431567474476,1.9957035779953003,60.6866642616371,success,1.412693738937378,0.020149732008576393,,0,1.9957035779953003,0.455202579498291
92,v_proj,0.05869128500819931,1024,4096,4.0,5.610543573964097,-5.827141634456118,1.0243436407516842,True,0.09149438887834549,dense,-4.735207819835674,1.3790403883722224,-1.0386055393094442,model.layers.6.self_attn.v_proj,1024,23.935383395291865,1024,114,0,1,0.4318169695053928,0.09149438887834549,261.6049321572855,success,0.30248039960861206,0.04822414368391037,,0,0.09149438887834549,0.04345622658729553
93,o_proj,0.032347728601392456,4096,4096,1.0,4.047400272010265,-1.9440833778651054,1.1444792423283086,True,0.33088043332099915,dense,-0.7939621584435176,2.023880912640114,-0.48032891416976586,model.layers.6.self_attn.o_proj,4096,105.65277603018207,4096,226,7,1,0.20271005076400234,0.33088043332099915,319.3080200293514,success,0.5752220749855042,4.436062590684742e-05,,23,0.33088043332099915,0.09361287206411362
96,gate_proj,0.010170613322154076,4096,14336,3.5,3.7755520860477745,2.6212659419099014,1.1843743964496527,True,4.946221351623535,dense,2.6667535322757825,2.7898264175752097,0.6942735478598117,model.layers.6.mlp.gate_proj,4096,616.348605295294,4096,558,0,1,0.11749848914123702,4.946221351623535,124.60999245272055,success,2.2240102291107178,0.03794131800532341,,0,4.946221351623535,0.2540052533149719
97,up_proj,0.011473397863418944,4096,14336,3.5,6.868072132907796,-0.9134464686181042,1.19535302739953,True,0.7362088561058044,dense,-0.5975126231571871,2.6785228379000703,-0.1329989625824402,model.layers.6.mlp.up_proj,4096,477.004897338571,4096,238,0,1,0.38037062066235244,0.7362088561058044,647.9206184257285,success,0.8580261468887329,0.0397554449737072,under-trained,0,0.7362088561058044,0.24327120184898376
98,down_proj,0.012695436088798973,4096,14336,3.5,4.3345956215783055,0.45535770611946136,1.1876797585552972,True,1.2736554145812988,dense,1.1169527210187975,2.6752819132825842,0.10505194621907021,model.layers.6.mlp.down_proj,4096,473.4584950245917,4096,305,0,1,0.19093838985260558,1.2736554145812988,371.73201605729156,success,1.128563404083252,0.10048279911279678,,0,1.2736554145812988,0.24745430052280426
104,q_proj,0.046836432690913865,4096,4096,1.0,4.947270246515881,2.661909858732659,1.1031142376557574,True,3.4518847465515137,dense,2.7208862051893092,2.4269693545784565,0.5380562868194457,model.layers.7.self_attn.q_proj,4096,267.2817798120151,4096,19,22,1,0.9055659003898741,3.4518847465515137,77.43067901645144,success,1.8579248189926147,1.1507304407132324e-05,,25,3.4518847465515137,0.9454855918884277
105,k_proj,0.06034217998638214,1024,4096,4.0,6.895101015563284,1.6719862053500276,0.9594467627054792,True,1.7477890253067017,dense,1.7255972737869072,2.0773496748642475,0.24248900800381346,model.layers.7.self_attn.k_proj,1024,119.49498384265462,1024,15,0,1,1.522108537165802,1.7477890253067017,68.36922655563973,success,1.3220397233963013,0.028870394453406334,under-trained,0,1.7477890253067017,0.7404090166091919
106,v_proj,0.069367835603382,1024,4096,4.0,8.437515200347004,-8.727696875227496,1.0245255852973887,True,0.09238642454147339,dense,-7.986527961632903,1.4013349626458829,-1.0343918402503804,model.layers.7.self_attn.v_proj,1024,25.19619510648772,1024,35,0,1,1.2571695232362572,0.09238642454147339,272.72616330310353,success,0.30395135283470154,0.05108020082116127,under-trained,0,0.09238642454147339,0.05926981195807457
